,longest_idle_time,score,extra_data,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,pkg_name,active_time,distance,others_time,step_count,datauuid,create_time
0,15780000,0,00179515-d385-4f61-81a7-2ddd68ac80b2.extra_data.json,-1,927.1578,76845,jQfnryI8/B,2018-01-15 12:48:58.842,2400000,1515888000000,8814507,com.sec.android.app.shealth,11291352,9196.503,2400000,12889,00179515-d385-4f61-81a7-2ddd68ac80b2,2018-01-14 05:00:56.527
1,22140000,0,003f0597-41ad-4f7f-bd02-6683076a1535.extra_data.json,-1,971.6039999999999,43840,jQfnryI8/B,2018-01-04 11:41:12.193,5363575,1514937600000,5720581,com.sec.android.app.shealth,11982148,6962.8965,6217727,13135,003f0597-41ad-4f7f-bd02-6683076a1535,2018-01-03 05:03:32.135
2,24660000,76,004dfa57-ff07-44f3-8d54-d3b9c09d41c5.extra_data.json,60,207.74993999999998,77742,jQfnryI8/B,2016-09-03 06:20:16.720,240000,1472774400000,2726451,com.sec.android.app.shealth,2804193,3679.9102,0,4407,004dfa57-ff07-44f3-8d54-d3b9c09d41c5,2016-09-02 07:00:51.323
3,36420000,83,00d6b2b2-0211-4a80-a213-a0c2ef981715.extra_data.json,60,240.44005,55497,jQfnryI8/B,2016-07-25 05:48:14.487,540000,1469318400000,3051950,com.sec.android.app.shealth,3107447,4135.3003,0,5200,00d6b2b2-0211-4a80-a213-a0c2ef981715,2016-07-24 07:03:17.688
4,30660000,0,00d6cc12-a5c4-41c7-aa76-d81b38d49fb2.extra_data.json,-1,167.93997,6451,jQfnryI8/B,2017-10-23 01:35:00.001,600000,1508630400000,2480173,com.sec.android.app.shealth,2486624,3124.7898,0,4015,00d6cc12-a5c4-41c7-aa76-d81b38d49fb2,2017-10-22 04:15:01.831
5,30120000,0,00e0e45a-5386-4e6a-a1d9-a76af1408011.extra_data.json,-1,58.249995999999996,7600,jQfnryI8/B,2017-12-13 13:55:50.092,180000,1513036800000,621554,com.sec.android.app.shealth,629154,685.08997,0,991,00e0e45a-5386-4e6a-a1d9-a76af1408011,2017-12-12 05:00:07.074
6,19440000,0,010a4baf-6aa8-4961-925f-bead1f3c1e42.extra_data.json,-1,487.74282999999997,44835,jQfnryI8/B,2018-07-29 14:12:10.287,666021,1532390400000,6853773,com.sec.android.app.shealth,6898608,8613.815999999999,0,11209,010a4baf-6aa8-4961-925f-bead1f3c1e42,2018-07-24 04:02:24.115
7,22980000,0,010e5909-20a4-492f-93c8-b2c5963b55f7.extra_data.json,-1,692.5391,38335,jQfnryI8/B,2018-01-24 22:13:46.297,2846944,1516665600000,2768483,com.sec.android.app.shealth,7453762,3216.2876,4646944,5107,010e5909-20a4-492f-93c8-b2c5963b55f7,2018-01-23 05:10:46.623
8,32640000,0,0126bba5-f7f3-4ccb-9c35-06d71ac872f8.extra_data.json,-1,46.65999,1593,jQfnryI8/B,2017-01-03 04:35:01.485,120000,1483315200000,696059,com.sec.android.app.shealth,697652,794.39996,0,1048,0126bba5-f7f3-4ccb-9c35-06d71ac872f8,2017-01-02 08:00:23.925
9,45240000,31,015f3c08-d536-4066-a47f-06789182c08d.extra_data.json,60,80.07,17200,jQfnryI8/B,2016-10-11 03:53:56.806,60000,1476057600000,1141844,com.sec.android.app.shealth,1159044,1439.4999,0,1789,015f3c08-d536-4066-a47f-06789182c08d,2016-10-10 07:00:22.789
10,37020000,0,02584047-a1d5-4047-acef-722d91b8c1df.extra_data.json,-1,829.0869,179487,jQfnryI8/B,2016-09-25 06:41:41.492,1740000,1474675200000,9820411,com.sec.android.app.shealth,10996574,12702.192,996676,18594,02584047-a1d5-4047-acef-722d91b8c1df,2016-09-24 07:00:36.520
11,80940000,0,034005dd-43a1-432a-8f44-ac2e53e76c34.extra_data.json,-1,0.62000006,0,jQfnryI8/B,2017-06-21 02:35:01.241,10005,1497916800000,10005,com.sec.android.app.shealth,10005,11.679999,0,15,034005dd-43a1-432a-8f44-ac2e53e76c34,2017-06-20 04:00:00.949
12,26760000,0,03935068-2c52-479f-aafd-6af09173b620.extra_data.json,-1,686.3998,63201,jQfnryI8/B,2016-06-25 14:40:09.488,1800000,1465084800000,13085839,com.sec.android.app.shealth,13149040,16104.63,0,22022,03935068-2c52-479f-aafd-6af09173b620,2016-06-25 14:40:09.488
13,28740000,0,0416b267-87ce-4807-b39c-4b772e579685.extra_data.json,-1,58.45999499999999,28800,jQfnryI8/B,2016-09-04 05:35:17.457,42420,1472860800000,742371,com.sec.android.app.shealth,771171,1004.44995,0,1185,0416b267-87ce-4807-b39c-4b772e579685,2016-09-03 07:00:39.303
14,14760000,90,047b7fed-a0b6-4c19-88c6-c61a95d7f3d2.extra_data.json,60,253.01001000000002,32536,jQfnryI8/B,2018-12-06 13:25:59.332,180000,1543968000000,3249366,com.sec.android.app.shealth,3281902,3936.6401,0,5176,047b7fed-a0b6-4c19-88c6-c61a95d7f3d2,2018-12-05 05:00:01.246
15,22860000,0,04890a43-4fb9-4ecb-b345-d625dcf8c139.extra_data.json,-1,680.4611,9058,jQfnryI8/B,2018-07-29 14:12:13.172,5208143,1532649600000,3150508,com.sec.android.app.shealth,8367709,3923.4978,5208143,9455,04890a43-4fb9-4ecb-b345-d625dcf8c139,2018-07-27 04:00:00.460
16,10260000,0,04bc69a5-0962-44c0-acc9-ea9a54bc380b.extra_data.json,-1,481.86008,32658,jQfnryI8/B,2018-04-30 11:44:26.394,1800000,1524873600000,3401549,com.sec.android.app.shealth,5234207,4017.008,1800000,5330,04bc69a5-0962-44c0-acc9-ea9a54bc380b,2018-04-28 04:00:42.119
17,27000000,0,04f1859f-ed48-42fe-b921-b64245afa08d.extra_data.json,-1,127.57998,28175,jQfnryI8/B,2016-11-28 02:30:02.475,360000,1480204800000,1779259,com.sec.android.app.shealth,1807434,2352.67,0,2954,04f1859f-ed48-42fe-b921-b64245afa08d,2016-11-27 08:00:02.178
18,14820000,0,0552bfd9-64f5-4eb3-8355-c0ddee270f92.extra_data.json,-1,854.3666400000001,89085,jQfnryI8/B,2018-01-07 14:34:08.600,1734242,1515196800000,8797151,com.sec.android.app.shealth,10086236,10750.026000000002,1200000,15964,0552bfd9-64f5-4eb3-8355-c0ddee270f92,2018-01-06 05:00:01.668
19,27960000,0,05548f19-7600-4616-a1b1-11727a4ad6d5.extra_data.json,-1,438.08997,92555,jQfnryI8/B,2017-01-15 07:19:53.264,960000,1484352000000,5663371,com.sec.android.app.shealth,5755926,7630.147,0,9605,05548f19-7600-4616-a1b1-11727a4ad6d5,2017-01-14 08:00:27.017
20,25380000,311,05a7c8a7-c1aa-4bee-8778-78b0138e1230.extra_data.json,60,1043.9468,28168,jQfnryI8/B,2018-12-19 18:35:15.593,3775414,1545091200000,5667293,com.sec.android.app.shealth,11270875,7049.4263,5575414,11989,05a7c8a7-c1aa-4bee-8778-78b0138e1230,2018-12-18 05:00:02.675
21,30120000,0,05cfae62-2450-4313-bc77-3d4662e4a3b9.extra_data.json,-1,341.33,19681,jQfnryI8/B,2017-11-20 00:26:26.751,240000,1510963200000,4941788,com.sec.android.app.shealth,4961469,6406.5415,0,7999,05cfae62-2450-4313-bc77-3d4662e4a3b9,2017-11-18 05:00:31.105
22,16680000,0,063281e6-c6d0-4a7f-83ad-40acf70bbbf3.extra_data.json,-1,390.07898,8000,jQfnryI8/B,2018-05-15 22:50:21.244,1800000,1526256000000,2206436,com.sec.android.app.shealth,4014436,2351.7463,1800000,3438,063281e6-c6d0-4a7f-83ad-40acf70bbbf3,2018-05-14 04:00:01.004
23,27600000,0,064e9ad5-d51f-440a-9447-fbefb4959fd2.extra_data.json,-1,321.70007000000004,9200,jQfnryI8/B,2017-02-19 05:04:02.928,1680000,1487376000000,4804018,com.sec.android.app.shealth,4813218,5951.05,0,7637,064e9ad5-d51f-440a-9447-fbefb4959fd2,2017-02-18 08:00:01.842
24,26460000,70,06954470-2bc6-4a38-b1a8-c9decb02c4b2.extra_data.json,60,173.69,4400,jQfnryI8/B,2018-12-20 14:39:21.529,120000,1545177600000,2547063,com.sec.android.app.shealth,2551463,2877.9614,0,3892,06954470-2bc6-4a38-b1a8-c9decb02c4b2,2018-12-19 05:00:01.485
25,15180000,0,0734b3df-837c-4fe1-a9f4-028f909c0327.extra_data.json,-1,567.3168,2400,jQfnryI8/B,2018-05-02 18:48:28.857,2400000,1525132800000,3434906,com.sec.android.app.shealth,5837306,3886.3113,2400000,5427,0734b3df-837c-4fe1-a9f4-028f909c0327,2018-05-01 04:00:00.398
26,31800000,0,07568040-cdb1-4b81-9901-f2f0674fffad.extra_data.json,-1,122.16998000000001,24800,jQfnryI8/B,2016-12-30 04:51:16.279,360000,1482969600000,1872666,com.sec.android.app.shealth,1897466,2376.7397,0,2959,07568040-cdb1-4b81-9901-f2f0674fffad,2016-12-29 08:06:00.723
27,29640000,0,0783e632-7fbf-4886-9537-160ed029c66c.extra_data.json,-1,184.94998,23497,jQfnryI8/B,2016-12-09 04:13:41.273,360000,1481155200000,2473305,com.sec.android.app.shealth,2496802,3229.35,0,4126,0783e632-7fbf-4886-9537-160ed029c66c,2016-12-08 08:00:01.514
28,15720000,36,07bca0c9-2d9d-4ce7-8bbe-96300b5e34c4.extra_data.json,60,87.84899,1155,jQfnryI8/B,2018-11-12 15:15:28.537,120000,1541894400000,1351564,com.sec.android.app.shealth,1352719,1502.0868,0,2048,07bca0c9-2d9d-4ce7-8bbe-96300b5e34c4,2018-11-11 06:16:37.583
29,23340000,0,083a1775-a94d-4381-9974-a4ed410ecce3.extra_data.json,-1,417.4899,54971,jQfnryI8/B,2017-04-13 01:32:19.496,360000,1491955200000,5787721,com.sec.android.app.shealth,5842692,7520.23,0,9532,083a1775-a94d-4381-9974-a4ed410ecce3,2017-04-12 04:00:01.687
30,33720000,0,08cef6fb-cc2d-4b0c-82d0-35e0eba6a116.extra_data.json,-1,265.98992999999996,27780,jQfnryI8/B,2016-08-25 03:12:43.373,420000,1471996800000,3507163,com.sec.android.app.shealth,3534943,4516.76,0,5886,08cef6fb-cc2d-4b0c-82d0-35e0eba6a116,2016-08-24 07:00:06.325
31,22500000,0,08dc83a0-980b-45c0-8e5c-b0faab82b8e3.extra_data.json,-1,64.95,10000,jQfnryI8/B,2017-09-30 04:39:12.587,49358,1506643200000,955144,com.sec.android.app.shealth,965144,1160.9202,0,1457,08dc83a0-980b-45c0-8e5c-b0faab82b8e3,2017-09-29 04:00:00.847
32,6840000,0,08e4d97d-1d2d-4b14-a5c3-d7b824eaeb7d.extra_data.json,-1,417.02713,21661,jQfnryI8/B,2018-05-09 17:43:41.727,1207353,1525737600000,6455294,com.sec.android.app.shealth,6476955,7152.015,0,10039,08e4d97d-1d2d-4b14-a5c3-d7b824eaeb7d,2018-05-08 04:00:00.624
33,24180000,0,0a4fb8bc-9f21-448a-8e8a-05ae13ec65d3.extra_data.json,-1,214.49998,7600,jQfnryI8/B,2017-04-01 01:45:27.482,780000,1490918400000,3233016,com.sec.android.app.shealth,3240616,4000.1501,0,5090,0a4fb8bc-9f21-448a-8e8a-05ae13ec65d3,2017-03-31 04:00:31.751
34,27240000,0,0a72bf1f-e21d-4a15-b2a5-00e64ffb7523.extra_data.json,-1,207.82996,29141,jQfnryI8/B,2017-09-29 03:05:35.538,180000,1506556800000,2903047,com.sec.android.app.shealth,2932188,3718.34,0,4575,0a72bf1f-e21d-4a15-b2a5-00e64ffb7523,2017-09-28 04:03:00.282
35,21480000,0,0aa2a9d6-ae5f-4964-838c-7a7df3c83131.extra_data.json,-1,370.06,124564,jQfnryI8/B,2017-03-25 00:55:00.182,1140000,1490313600000,4775380,com.sec.android.app.shealth,4899944,6407.5,0,8097,0aa2a9d6-ae5f-4964-838c-7a7df3c83131,2017-03-24 04:00:01.632
36,29280000,0,0ace24e4-030e-478e-b12d-f51fe57e456e.extra_data.json,-1,175.7,15600,jQfnryI8/B,2016-12-08 07:57:05.385,60000,1481068800000,2617128,com.sec.android.app.shealth,2632728,3166.8206,0,4000,0ace24e4-030e-478e-b12d-f51fe57e456e,2016-12-07 08:00:01.950
37,35460000,0,0b0c2d02-007f-4c53-a72b-9f84fb2c0c08.extra_data.json,-1,1520.68,927165,jQfnryI8/B,2016-07-24 05:49:41.413,1680000,1469232000000,15785069,com.sec.android.app.shealth,16712234,21945.938,0,28763,0b0c2d02-007f-4c53-a72b-9f84fb2c0c08,2016-07-23 07:00:35.943
38,29580000,0,0b205286-0c23-4d4d-be76-40c03a626227.extra_data.json,-1,110.59998,24000,jQfnryI8/B,2017-10-14 23:48:43.502,120000,1507939200000,1545199,com.sec.android.app.shealth,1569199,1993.38,0,2462,0b205286-0c23-4d4d-be76-40c03a626227,2017-10-14 04:00:38.279
39,21360000,0,0b387d98-95ea-412c-929e-6e5046d78517.extra_data.json,-1,209.82002000000003,27976,jQfnryI8/B,2017-08-11 00:38:27.080,480000,1502323200000,2965920,com.sec.android.app.shealth,2993896,3975.8298,0,4865,0b387d98-95ea-412c-929e-6e5046d78517,2017-08-10 04:01:01.217
40,34500000,118,0bc2e333-5ec4-437c-a912-5f0fb4e7c31d.extra_data.json,60,329.66998,60880,jQfnryI8/B,2016-10-14 05:55:01.253,360000,1476316800000,4223696,com.sec.android.app.shealth,4284576,5613.07,0,7226,0bc2e333-5ec4-437c-a912-5f0fb4e7c31d,2016-10-13 07:00:01.463
41,42300000,0,0bf6743b-b638-4985-b529-a2535e000011.extra_data.json,-1,294.27002000000005,25685,jQfnryI8/B,2016-10-25 04:14:59.704,540000,1477267200000,4166299,com.sec.android.app.shealth,4191984,5240.0117,0,6650,0bf6743b-b638-4985-b529-a2535e000011,2016-10-24 07:00:01.762
42,32280000,0,0c2150f1-32a7-4f40-88e2-9d04ad6b4db3.extra_data.json,-1,639.6251,1076397,jQfnryI8/B,2017-03-06 23:33:16.915,1140000,1488758400000,5889501,com.sec.android.app.shealth,6965898,10527.457,0,12379,0c2150f1-32a7-4f40-88e2-9d04ad6b4db3,2017-03-06 05:00:46.717
43,25920000,0,0c3a53b8-da35-4878-b958-acfb65512369.extra_data.json,-1,189.12997,33997,jQfnryI8/B,2017-07-30 01:25:06.417,240000,1501286400000,2647459,com.sec.android.app.shealth,2681456,3509.7004,0,4270,0c3a53b8-da35-4878-b958-acfb65512369,2017-07-29 04:00:00.876
44,14700000,0,0c77518d-8f5e-49c5-8fa0-435df60b6b0d.extra_data.json,-1,329.9297,44563,jQfnryI8/B,2018-04-15 11:13:56.461,1810317,1523577600000,4664440,com.sec.android.app.shealth,4709003,5204.744000000001,0,7368,0c77518d-8f5e-49c5-8fa0-435df60b6b0d,2018-04-13 04:01:01.507
45,26640000,0,0caef997-5984-45d5-88c5-0674adf97b2e.extra_data.json,-1,705.11993,145549,jQfnryI8/B,2017-08-07 00:40:28.813,660000,1501977600000,9583205,com.sec.android.app.shealth,9728754,12621.9375,0,15680,0caef997-5984-45d5-88c5-0674adf97b2e,2017-08-06 04:00:01.091
46,25680000,0,0cd283f0-585b-4de0-a628-d8e474c1db28.extra_data.json,-1,342.04996,63546,jQfnryI8/B,2017-09-07 01:34:59.316,540000,1504656000000,4295087,com.sec.android.app.shealth,4358633,5995.2607,0,7609,0cd283f0-585b-4de0-a628-d8e474c1db28,2017-09-06 04:00:11.100
47,15660000,241,0cdef51e-0088-4f75-b369-c0e6546295ba.extra_data.json,60,667.7182,50258,jQfnryI8/B,2018-11-04 13:17:39.648,3150030,1540944000000,5556402,com.sec.android.app.shealth,8756690,6736.893,3150030,9867,0cdef51e-0088-4f75-b369-c0e6546295ba,2018-10-31 04:00:00.851
48,26940000,0,0cff2896-4079-4390-80a6-74f3697481f1.extra_data.json,-1,367.29996,67281,jQfnryI8/B,2017-02-08 05:10:04.847,540000,1486425600000,5031017,com.sec.android.app.shealth,5098298,6568.929,0,8240,0cff2896-4079-4390-80a6-74f3697481f1,2017-02-07 08:00:01.688
49,27300000,0,0d153de3-16c9-44eb-a14c-5d8a8c4a56c9.extra_data.json,-1,66.85999,24321,jQfnryI8/B,2018-07-29 14:12:15.429,60000,1532736000000,808700,com.sec.android.app.shealth,833021,1085.32,0,1341,0d153de3-16c9-44eb-a14c-5d8a8c4a56c9,2018-07-28 04:04:16.337
50,29160000,0,0d29ce3d-46a4-46c6-ad01-87dd57409eae.extra_data.json,-1,298.38,38788,jQfnryI8/B,2016-11-16 06:54:07.674,360000,1479168000000,4049613,com.sec.android.app.shealth,4088401,5216.679,0,6709,0d29ce3d-46a4-46c6-ad01-87dd57409eae,2016-11-15 08:00:01.659
51,28320000,0,0d588433-eecf-4962-9174-ee0292eeb7cf.extra_data.json,-1,81.799995,1600,jQfnryI8/B,2018-08-07 22:40:30.766,60000,1533513600000,1271939,com.sec.android.app.shealth,1273539,1455.0499,0,1913,0d588433-eecf-4962-9174-ee0292eeb7cf,2018-08-06 04:00:31.640
52,31740000,105,0d7adf75-da24-4db4-9e64-6d109ba4b534.extra_data.json,60,330.6701,181787,jQfnryI8/B,2016-07-11 04:37:51.365,780000,1468108800000,3613177,com.sec.android.app.shealth,3794964,5351.608,0,6475,0d7adf75-da24-4db4-9e64-6d109ba4b534,2016-07-10 07:00:32.564
53,31080000,125,0de2fcb3-3f4a-4826-9d62-d127424b446f.extra_data.json,60,332.46997000000005,42637,jQfnryI8/B,2016-09-27 04:13:09.573,540000,1474848000000,4552407,com.sec.android.app.shealth,4595044,5835.35,0,7543,0de2fcb3-3f4a-4826-9d62-d127424b446f,2016-09-26 07:00:24.590
54,17700000,0,0e1c566f-b495-4876-9841-cd3c2948f96c.extra_data.json,-1,157.29092,25200,jQfnryI8/B,2018-03-23 11:01:14.146,120000,1521676800000,2393803,com.sec.android.app.shealth,2419003,2652.2832,0,3680,0e1c566f-b495-4876-9841-cd3c2948f96c,2018-03-22 04:00:00.941
55,36420000,0,0e43ac36-c961-4e54-89e0-842216146bc3.extra_data.json,-1,171.03,400,jQfnryI8/B,2017-10-17 22:55:00.721,1920000,1508198400000,2429648,com.sec.android.app.shealth,2430048,3201.4404,0,4131,0e43ac36-c961-4e54-89e0-842216146bc3,2017-10-17 04:14:59.376
56,21660000,90,0f89ef07-a6bb-4033-8047-6191e081583b.extra_data.json,60,221.99797,6800,jQfnryI8/B,2018-10-16 12:31:00.773,120000,1539475200000,3264148,com.sec.android.app.shealth,3270948,3771.821,0,4971,0f89ef07-a6bb-4033-8047-6191e081583b,2018-10-14 04:00:00.757
57,31620000,0,0fabf38c-2749-48de-9507-a2eafd82bdbf.extra_data.json,-1,258.82996,22604,jQfnryI8/B,2017-01-05 03:19:20.650,480000,1483488000000,3553504,com.sec.android.app.shealth,3576108,4582.88,0,5979,0fabf38c-2749-48de-9507-a2eafd82bdbf,2017-01-04 08:00:00.996
58,31980000,0,0fbfb09a-4531-41c9-a9e6-ecb461ca6261.extra_data.json,-1,345.32004,34144,jQfnryI8/B,2017-02-01 05:55:00.655,900000,1485820800000,4692842,com.sec.android.app.shealth,4726986,6034.691999999999,0,7841,0fbfb09a-4531-41c9-a9e6-ecb461ca6261,2017-01-31 08:00:01.725
59,22260000,103,0fc4f0f7-381e-45d1-8b11-03fc08dfea99.extra_data.json,60,387.18997,28559,jQfnryI8/B,2018-10-24 14:07:21.571,1800000,1540252800000,1923970,com.sec.android.app.shealth,3752529,2322.6584,1800000,3100,0fc4f0f7-381e-45d1-8b11-03fc08dfea99,2018-10-23 04:00:00.551
60,15240000,0,105c105e-f2d9-46a9-88bb-a5113a3e149b.extra_data.json,-1,616.3198,31312,jQfnryI8/B,2018-02-17 11:36:02.596,2472007,1518739200000,9097018,com.sec.android.app.shealth,9128330,10216.179,0,14443,105c105e-f2d9-46a9-88bb-a5113a3e149b,2018-02-16 06:38:08.959
61,32340000,0,105c2de4-38c0-44f9-9e00-a4496c669e3e.extra_data.json,-1,179.09999,61551,jQfnryI8/B,2017-06-18 00:21:32.000,240000,1497657600000,2373293,com.sec.android.app.shealth,2434844,3249.8704,0,3934,105c2de4-38c0-44f9-9e00-a4496c669e3e,2017-06-17 04:00:00.349
62,32520000,0,10bd50f7-2f44-4d2d-8af0-df7a0b4850b7.extra_data.json,-1,226.98,30630,jQfnryI8/B,2017-11-20 00:00:37.808,420000,1511049600000,3177826,com.sec.android.app.shealth,3208456,4162.3009999999995,0,5238,10bd50f7-2f44-4d2d-8af0-df7a0b4850b7,2017-11-19 05:00:33.863
63,34800000,0,111389f4-484e-4e79-975d-cfe77d9b0b50.extra_data.json,-1,231.73002999999997,4800,jQfnryI8/B,2017-01-08 06:02:39.034,1080000,1483747200000,3526683,com.sec.android.app.shealth,3531483,4249.880999999999,0,5560,111389f4-484e-4e79-975d-cfe77d9b0b50,2017-01-07 08:00:02.411
64,26820000,0,11555444-ab08-4554-b70a-d374c9686286.extra_data.json,-1,329.4986,682654,jQfnryI8/B,2016-06-26 05:55:01.293,420000,1466812800000,2939133,com.sec.android.app.shealth,3621787,5167.2383,0,6030,11555444-ab08-4554-b70a-d374c9686286,2016-06-25 14:40:08.440
65,23280000,0,1158662b-3d6d-423c-8267-09bb64b7ab30.extra_data.json,-1,129.45,5585,jQfnryI8/B,2017-06-14 03:12:29.053,240000,1497312000000,1892231,com.sec.android.app.shealth,1897816,2395.79,0,2998,1158662b-3d6d-423c-8267-09bb64b7ab30,2017-06-13 04:15:01.321
66,37620000,0,11725d9c-fb50-4126-8f22-40ce75fb37c6.extra_data.json,-1,266.01004,47643,jQfnryI8/B,2017-10-06 23:55:02.244,1260000,1507248000000,3694371,com.sec.android.app.shealth,3742014,5011.27,0,6319,11725d9c-fb50-4126-8f22-40ce75fb37c6,2017-10-06 04:11:55.973
67,22320000,0,117d0513-6067-4f7c-bc1a-f72d2bfe8d11.extra_data.json,-1,710.9183,76953,jQfnryI8/B,2018-08-25 22:31:21.334,1162414,1535068800000,8284451,com.sec.android.app.shealth,9153853,9950.417,792449,13472,117d0513-6067-4f7c-bc1a-f72d2bfe8d11,2018-08-23 22:00:30.665
68,28680000,55,11f595ce-da0b-45ab-afaa-4cafc57ad730.extra_data.json,60,138.65,20975,jQfnryI8/B,2018-10-14 17:26:36.882,60000,1539388800000,2004634,com.sec.android.app.shealth,2025609,2385.9927,0,3085,11f595ce-da0b-45ab-afaa-4cafc57ad730,2018-10-13 06:23:59.349
69,29400000,0,12149fff-26a2-4d69-9088-df22a6fc255c.extra_data.json,-1,634.68494,100922,jQfnryI8/B,2017-12-22 23:49:32.552,540000,1513814400000,8485794,com.sec.android.app.shealth,8898728,10551.463,312012,14133,12149fff-26a2-4d69-9088-df22a6fc255c,2017-12-21 08:05:48.996
70,30420000,118,122c7e33-2013-4cca-a673-e98301889ca3.extra_data.json,60,375.16995,153974,jQfnryI8/B,2016-07-20 05:55:00.642,540000,1468886400000,4153959,com.sec.android.app.shealth,4307933,5770.34,0,7340,122c7e33-2013-4cca-a673-e98301889ca3,2016-07-19 07:00:38.967
71,25380000,0,12c7fdf3-ba2e-4431-a690-b2b20784d742.extra_data.json,-1,543.259,68401,jQfnryI8/B,2018-04-05 11:18:38.494,1800000,1522713600000,4036317,com.sec.android.app.shealth,5904718,4798.7803,1800000,6443,12c7fdf3-ba2e-4431-a690-b2b20784d742,2018-04-03 04:00:00.609
72,23160000,0,137301d7-fc75-4ea4-b05c-ce7d2bf529ee.extra_data.json,-1,896.57794,58653,jQfnryI8/B,2018-06-24 14:09:13.149,3742364,1529625600000,7795249,com.sec.android.app.shealth,11596266,9338.542,3742364,14138,137301d7-fc75-4ea4-b05c-ce7d2bf529ee,2018-06-22 04:00:01.885
73,36660000,0,13dc8639-41a9-4df1-a45e-0261d2723ba5.extra_data.json,-1,318.19992,23525,jQfnryI8/B,2017-12-20 17:14:15.429,1816330,1513641600000,2338024,com.sec.android.app.shealth,4177879,2673.9790000000003,1816330,4397,13dc8639-41a9-4df1-a45e-0261d2723ba5,2017-12-19 05:53:59.636
74,23340000,0,13e1bd86-10be-4c82-8725-1e556fd6706f.extra_data.json,-1,65.420006,24000,jQfnryI8/B,2016-06-25 14:40:08.941,60000,1464652800000,1153243,com.sec.android.app.shealth,1177243,1373.6802,0,1789,13e1bd86-10be-4c82-8725-1e556fd6706f,2016-06-25 14:40:08.941
75,23520000,0,140b51fd-aee2-4453-acd5-b29dd808e2b9.extra_data.json,-1,512.6685,112420,jQfnryI8/B,2018-03-15 17:56:59.614,757681,1520985600000,6988321,com.sec.android.app.shealth,7100741,8626.703000000001,0,11465,140b51fd-aee2-4453-acd5-b29dd808e2b9,2018-03-14 04:00:00.831
76,19080000,190,141af6e1-208f-4124-9f52-85f18ccaf455.extra_data.json,60,675.0801,478669,jQfnryI8/B,2016-07-28 04:34:01.538,960000,1469577600000,6464808,com.sec.android.app.shealth,6943477,10262.561,0,12546,141af6e1-208f-4124-9f52-85f18ccaf455,2016-07-27 07:00:00.973
77,8640000,0,141bb172-717b-41f5-ac4d-de3e53929bf6.extra_data.json,-1,941.7604,265254,jQfnryI8/B,2018-05-08 19:45:05.097,1085034,1525651200000,13391188,com.sec.android.app.shealth,13656442,16580.846,0,21592,141bb172-717b-41f5-ac4d-de3e53929bf6,2018-05-07 04:00:43.709
78,56280000,0,14d9a43f-3881-4569-bf65-6b648ab019e8.extra_data.json,-1,99.93,8000,jQfnryI8/B,2017-06-02 00:00:22.976,180000,1496275200000,1494507,com.sec.android.app.shealth,1502507,1885.8099,0,2366,14d9a43f-3881-4569-bf65-6b648ab019e8,2017-06-01 04:00:02.992
79,31920000,0,14f1edb4-aaf0-4175-89d2-01ba96f3d13b.extra_data.json,-1,158.65997,2800,jQfnryI8/B,2017-03-16 01:59:28.289,360000,1489536000000,2329411,com.sec.android.app.shealth,2332211,2871.2795,0,3727,14f1edb4-aaf0-4175-89d2-01ba96f3d13b,2017-03-15 04:00:01.745
80,24540000,0,150f91b7-4bcf-4612-87ba-dbaef96b71de.extra_data.json,-1,331.85007,6859,jQfnryI8/B,2017-08-15 23:49:40.466,660000,1502755200000,4581117,com.sec.android.app.shealth,4587976,6079.2593,0,7803,150f91b7-4bcf-4612-87ba-dbaef96b71de,2017-08-15 04:00:00.604
81,40080000,0,15bee4d7-a466-4763-9f93-edfcea081f8b.extra_data.json,-1,110.829994,35505,jQfnryI8/B,2017-08-02 01:35:01.745,120000,1501545600000,1471794,com.sec.android.app.shealth,1507299,1939.7601,0,2405,15bee4d7-a466-4763-9f93-edfcea081f8b,2017-08-01 04:09:36.721
82,18960000,0,15cb3b4b-15ba-4745-bf9e-8a492c43a9fe.extra_data.json,-1,669.6509,77201,jQfnryI8/B,2017-12-26 17:53:28.567,720000,1514160000000,9048605,com.sec.android.app.shealth,9125806,9868.436,0,14506,15cb3b4b-15ba-4745-bf9e-8a492c43a9fe,2017-12-25 08:00:00.829
83,19620000,0,16126476-5a86-4b27-afc8-bc75f418299c.extra_data.json,-1,469.35095,16400,jQfnryI8/B,2018-03-02 11:25:58.719,1800000,1519862400000,2472539,com.sec.android.app.shealth,5024811,2727.9246,2535872,5068,16126476-5a86-4b27-afc8-bc75f418299c,2018-03-01 05:00:32.306
84,23280000,0,16ce1a03-3117-4650-8a3a-28123cd424bc.extra_data.json,-1,683.24005,12286,jQfnryI8/B,2018-07-29 14:12:11.287,3323200,1532476800000,5654052,com.sec.android.app.shealth,8989538,6823.6963,3323200,10419,16ce1a03-3117-4650-8a3a-28123cd424bc,2018-07-25 04:01:55.622
85,19860000,0,16f5f135-2be0-4cfb-bb6a-16c6e80b0077.extra_data.json,-1,50.97,0,jQfnryI8/B,2017-04-21 01:14:07.768,120000,1492646400000,789001,com.sec.android.app.shealth,789001,963.0701,0,1206,16f5f135-2be0-4cfb-bb6a-16c6e80b0077,2017-04-20 04:00:01.534
